run,source,fold,family,failed,n_lipids,n_test,r2_mean,r2_median,corr_mean,corr_median,rmse_mean,rmse_median,mae_mean,mae_median
FOLD-6-BASELINES-EUCLID-256-euclidatlas10,euclid_cv,FOLD-6,baseline,False,173,436178,0.03381408129800047,-0.0001858618069943,inf,0.1282209839349451,0.0007176249502979006,0.0002385164755784,0.0005662972735459566,0.0001835420556911
FOLD-6-BASELINES-EUCLID-256-level_15annot-reference_image10,euclid_cv,FOLD-6,baseline,False,173,436178,0.02535811045755177,-0.0001858618069943,inf,0.131267264698349,0.0007211407505498178,0.0002385164755784,0.0005698144881502312,0.000185712859928
FOLD-6-BASELINES-EUCLID-256-normmax-euclidatlas10,euclid_cv,FOLD-6,baseline,False,173,436178,0.2138400437668873,0.1748265984597291,0.44907217237205976,0.4367877160016421,0.000664724161688635,0.0002074882687673,0.0005011802887594068,0.00015284453583
FOLD-6-BASELINES-EUCLID-256-normmax-level_15annot-reference_image10,euclid_cv,FOLD-6,baseline,False,173,436178,0.2193640247558944,0.1991495391910542,0.4583665313138724,0.46197297039669555,0.0006565705776432535,0.0002068427038449,0.0004965623463416831,0.0001524792818246
FOLD-6-BASELINES-EUCLID-256-w0-euclidatlas10,euclid_cv,FOLD-6,baseline,False,173,436178,0.3086088162044192,0.2788141371236278,0.5569533692002689,0.5480482068546866,0.0006267645754903461,0.0001924160799638,0.00046230812058287114,0.0001403493110084
FOLD-6-BASELINES-EUCLID-256-w0-level_15annot-reference_image10,euclid_cv,FOLD-6,baseline,False,173,436178,0.32996620552425926,0.3090713841129526,0.5745135215693133,0.5764060379667625,0.0006142089247270069,0.0001867244667698,0.0004554901986837904,0.0001376726464759
FOLD-6-BASELINES-EUCLID-256-w0-normmax-euclidatlas10,euclid_cv,FOLD-6,baseline,False,173,436178,0.30862836372248303,0.2788141382270391,0.5569619596685836,0.5480481027920538,0.0006267590935468856,0.0001924160761978,0.0004623060234599987,0.0001403493191761
FOLD-6-BASELINES-EUCLID-256-w0-normmax-level_15annot-reference_image10,euclid_cv,FOLD-6,baseline,False,173,436178,0.32997814972284684,0.309071445773015,0.5745162074589686,0.5764034113013177,0.0006142059009237134,0.000186724446904,0.0004554898856282,0.0001376726572326
FOLD-7-BASELINES-EUCLID-256-euclidatlas10,euclid_cv,FOLD-7,baseline,False,173,1932849,0.02723982151526008,-0.001264343004391,0.15840096693242015,0.1227434595957883,0.0007567928745227549,0.000244505572583,0.0005917629144761898,0.0001864698300618
FOLD-7-BASELINES-EUCLID-256-level_15annot-reference_image10,euclid_cv,FOLD-7,baseline,False,173,1932849,0.020160741897814412,-0.0013556890439123,0.13997855093134595,0.0978514946305447,0.0007603481912853645,0.000244505572583,0.0005951130221896097,0.0001884982799887
FOLD-7-BASELINES-EUCLID-256-normmax-euclidatlas10,euclid_cv,FOLD-7,baseline,False,173,1932849,0.17076615484097163,0.1417107609923863,0.40778395071172124,0.4091749811351899,0.0007155510886248105,0.000221806296804,0.0005355948728212095,0.0001578251836814
FOLD-7-BASELINES-EUCLID-256-normmax-level_15annot-reference_image10,euclid_cv,FOLD-7,baseline,False,173,1932849,0.1687734415251697,0.1529430558963913,0.4110334398453422,0.4203231372040586,0.0007149932417112666,0.0002263264092222,0.0005355418931920091,0.0001587856327649
FOLD-7-BASELINES-EUCLID-256-w0-euclidatlas10,euclid_cv,FOLD-7,baseline,False,173,1932849,0.2588153211562535,0.2206594498443231,0.5154498865037948,0.4980082401058531,0.0006822616309836671,0.0002094600588625,0.0004998936577067488,0.000148033842258
FOLD-7-BASELINES-EUCLID-256-w0-level_15annot-reference_image10,euclid_cv,FOLD-7,baseline,False,173,1932849,0.2707267514599609,0.2367722051687605,0.525825066581648,0.5163350146878202,0.0006760742306891903,0.0002108095439678,0.0004963207481422957,0.0001459826987113
FOLD-7-BASELINES-EUCLID-256-w0-normmax-euclidatlas10,euclid_cv,FOLD-7,baseline,False,173,1932849,0.2587916771016228,0.2206593952508559,0.5154365107441289,0.4980081892378726,0.0006822686224224223,0.0002094600668365,0.0004999028768490398,0.0001480338383534
FOLD-7-BASELINES-EUCLID-256-w0-normmax-level_15annot-reference_image10,euclid_cv,FOLD-7,baseline,False,173,1932849,0.2707037764652853,0.2367720435578839,0.5258122722368505,0.5163349708130095,0.0006760802151527773,0.0002108095529053,0.0004963277580347236,0.0001459826949021
FOLD-8-BASELINES-EUCLID-256-euclidatlas10,euclid_cv,FOLD-8,baseline,False,173,1726060,0.017893267182264947,-0.0020677769017016,inf,0.1060317135462672,0.0007489068878428391,0.0002381226865694,0.000595511663615203,0.0001908037645179
FOLD-8-BASELINES-EUCLID-256-level_15annot-reference_image10,euclid_cv,FOLD-8,baseline,False,173,1726060,0.008742750465318506,-0.0022895607785682,inf,0.0973074477919548,0.0007526272416754535,0.0002381226865694,0.0005980154015277485,0.0001957675802713
FOLD-8-BASELINES-EUCLID-256-normmax-euclidatlas10,euclid_cv,FOLD-8,baseline,False,173,1726060,0.17290221474877632,0.1569931225444033,0.41220886699152925,0.4130153066301455,0.0007018468629588194,0.0002289549683488,0.0005390237760864664,0.0001659170877158
FOLD-8-BASELINES-EUCLID-256-normmax-level_15annot-reference_image10,euclid_cv,FOLD-8,baseline,False,173,1726060,0.14878101615497957,0.1302187730076042,0.3913001076987877,0.3960123493757513,0.0007091155316839617,0.0002307840952654,0.0005438706224777393,0.0001649340467454
FOLD-8-BASELINES-EUCLID-256-w0-euclidatlas10,euclid_cv,FOLD-8,baseline,False,173,1726060,0.24494131590116572,0.2203428442087968,0.5078248717804581,0.4965544682221841,0.0006751961300087906,0.0002100656288026,0.0005077978264432384,0.0001554695613579
FOLD-8-BASELINES-EUCLID-256-w0-level_15annot-reference_image10,euclid_cv,FOLD-8,baseline,False,173,1726060,0.24370937736276171,0.2210058109951561,0.5061985259611274,0.5006988339652928,0.0006734120065022493,0.0002094576005473,0.0005060424474580169,0.0001557701224755
FOLD-8-BASELINES-EUCLID-256-w0-normmax-euclidatlas10,euclid_cv,FOLD-8,baseline,False,173,1726060,0.2449374432803219,0.2203429666585766,0.5078208924581477,0.4965544619185963,0.0006751973535766883,0.0002100656370166,0.0005077974472822742,0.0001554695642706
FOLD-8-BASELINES-EUCLID-256-w0-normmax-level_15annot-reference_image10,euclid_cv,FOLD-8,baseline,False,173,1726060,0.24370114680024435,0.2210056936147205,0.5061910110901606,0.5006989411245437,0.0006734137396765701,0.0002094576144509,0.000506044588846589,0.0001557701249336
FOLD-1-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.421411801632051,0.4200569775560034,0.6460547972433553,0.6606939149705783,0.0005519583214083139,0.0001684554655539,0.00039857996776394275,0.0001173769740982
FOLD-1-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.41811953057044654,0.4215413285075055,0.6429138441602853,0.6570140395222711,0.0005534651816805688,0.0001704255279298,0.00039991108472857737,0.0001179617374324
FOLD-1-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.4159757978628113,0.4124377792032991,0.6419414648416932,0.6514498531495585,0.0005551407682692749,0.0001709491814005,0.0003999220311081547,0.0001187222248438
FOLD-1-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.4129551834645255,0.4166239131589417,0.640344309474234,0.6579981197481863,0.000556325297744087,0.0001714524150286,0.000401260212319608,0.0001191883130389
FOLD-1-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.4185781411562406,0.4191496786336363,0.6425071811065779,0.6554374528871274,0.0005531497432739823,0.0001706177632427,0.000400785119599058,0.0001189948194287
FOLD-1-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.41394243890202426,0.4119908131537076,0.6400987797002101,0.6528882704226603,0.0005554110217968832,0.0001705144412839,0.00040107720216387766,0.0001183752054015
FOLD-1-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.3919285361888592,0.3874078024550548,0.629603842886673,0.6418656145949647,0.0005649519043068095,0.0001777924896824,0.0004050637994596749,0.0001208456099585
FOLD-1-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.4077749587632726,0.4037567222758241,0.6371214401658213,0.6457423155229266,0.0005571012825580657,0.0001740545112848,0.0004011652442127501,0.0001196490645462
FOLD-1-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.39536187666168376,0.3964396778044454,0.6296679564233454,0.639686804711368,0.0005639292715859151,0.0001773791945262,0.00040454920946556775,0.0001210457023675
FOLD-1-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.3970994369610733,0.389025199908431,0.6338797762591382,0.6418499764257029,0.0005635669569683917,0.0001777024745962,0.00040442802877218675,0.0001206169231338
FOLD-1-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.402604184485912,0.3996842554041963,0.6362039974775066,0.6463444537372987,0.0005610365466855837,0.0001754490355333,0.0004030382406696084,0.0001197623539
FOLD-1-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.40679210802226773,0.4037587602930412,0.6373749128334228,0.6467861260243597,0.0005591882986708573,0.000172988844476,0.00040259280372192957,0.0001183975245576
FOLD-1-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.40638836276192947,0.398184821074266,0.6364068865608022,0.6458012822120263,0.0005588619548624556,0.000175587291214,0.00040147675625997695,0.0001191055216198
FOLD-1-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.4098399249788068,0.4105387343418253,0.6394824432097268,0.6509150376354164,0.0005574709679289301,0.0001719234557716,0.00040107602514239776,0.0001195740390983
FOLD-1-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.40920402567096975,0.405762805563123,0.6378163443420534,0.6487516938830851,0.0005569694715844792,0.0001727770208262,0.0004027764084880619,0.0001199047347475
FOLD-1-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.4022120768947843,0.4001168617866706,0.6338394980840594,0.6438433107223928,0.0005608262582426959,0.0001743327782036,0.0004032066376752573,0.0001199896961898
FOLD-1-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.40674330030563405,0.4048354869753707,0.6367497167185805,0.6476444387411036,0.0005591800010067473,0.0001737063921981,0.00040334997602004777,0.0001205051705235
FOLD-1-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-1,manifold,False,173,620226,0.41401759530785676,0.4122582236622351,0.6407214117541096,0.6502792190274448,0.000555255759019944,0.000172501493986,0.0004012943953371275,0.0001194674546887
FOLD-1-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-1,spectral,False,173,620226,0.40639546758991874,0.4060569104011083,0.6354465462466529,0.6494791904777254,0.0005594582906108199,0.0001736319330926,0.0004046785827365187,0.0001188863168136
FOLD-1-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-1,spectral,False,173,620226,0.40271019680953435,0.4014514628180574,0.6329030013924472,0.6474057731438295,0.000560741070272588,0.0001755681735975,0.0004040151983347836,0.000120768821589
FOLD-1-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,experiment_batch_cv_prune,FOLD-1,spectral,False,173,620226,0.3999919962937078,0.3934965143886723,0.6320235624615355,0.6470398763080405,0.0005621423775599193,0.0001766074559294,0.0004061674143168968,0.0001193321304882
FOLD-1-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-1,spectral,False,173,620226,0.4048419544186428,0.3997651985978424,0.6349962295697483,0.6505253493924833,0.0005597267110204881,0.0001730916464774,0.0004049862434490376,0.0001195847626356
FOLD-1-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-1,spectral,False,173,620226,0.40724880991183793,0.4026449510863044,0.6349711045299798,0.6526046358258213,0.0005585859608326875,0.0001719407572923,0.00040502589838157794,0.0001207707670254
FOLD-1-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-1,spectral,False,173,620226,0.40539525827466294,0.4053166098369597,0.6346872119977878,0.6496068185806897,0.0005600127467358781,0.0001728654953448,0.00040497258707818687,0.0001190931400157
FOLD-1-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-1,spectral,False,173,620226,0.41068774023919324,0.4125148823258331,0.6373682961056683,0.6523054423245802,0.0005570918952112286,0.0001707675928215,0.0004035675319697133,0.000119735839551
FOLD-1-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-1,spectral,False,173,620226,0.4095613830142103,0.4099158988891341,0.6382114365232741,0.6550913605443969,0.0005570346653459701,0.0001735749082964,0.00040206294198869057,0.0001191473890181
FOLD-1-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-1,spectral,False,173,620226,0.40619435099707435,0.40322178052597,0.6365824307974437,0.6542202066777073,0.0005592206876673629,0.0001722377737997,0.0004038000291310732,0.0001194022594224
FOLD-1-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,experiment_batch_cv_prune,FOLD-1,spectral,False,173,620226,0.4033884333416543,0.3990103419360745,0.6343213174970126,0.6495437367551008,0.0005600788370697439,0.0001739953771356,0.000404379584416172,0.0001189131503953
FOLD-1-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-1,spectral,False,173,620226,0.4033176084097144,0.3962796559832899,0.6348540523778439,0.6509288756075271,0.0005603170703739408,0.0001746408897815,0.0004039945794137047,0.0001191218553781
FOLD-1-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-1,spectral,False,173,620226,0.40089217060518817,0.3997835590305326,0.6331766102564237,0.6501069416107427,0.000561734909286136,0.0001746904260894,0.00040565217967292546,0.0001201482908539
FOLD-1-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-1,spectral,False,173,620226,0.4037963297691987,0.4010680594737962,0.6344926254560681,0.6491728383730222,0.0005607918869454005,0.0001759958098082,0.00040463439388990226,0.000118697983661
FOLD-1-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,experiment_batch_cv_prune,FOLD-1,spectral,False,173,620226,0.4016383863620202,0.3998916605745043,0.6325150488703896,0.6476371406549446,0.0005613540761472557,0.0001753215214871,0.0004056901489652343,0.0001200280720868
FOLD-1-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-1,spectral,False,173,620226,0.4076003242825954,0.4084014557233074,0.6368057253029017,0.6504865500008056,0.0005584750650824663,0.0001733443770139,0.00040417420673792554,0.0001191991532099
